,id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_l_delay_ms,p_r_delay,p_feedback,p_fb_tone_lo_hi,p_fb_mix,p_hat_l_delay_ms,p_hat_r_delay,p_hat_feedback,p_hat_fb_tone_lo_hi,p_hat_fb_mix,class,x_emb_n=0,y_emb_n=0,colour_n=0,x_emb_n=5,y_emb_n=5,colour_n=5,x_emb_n=10,y_emb_n=10,colour_n=10,x_emb_n=25,y_emb_n=25,colour_n=25,x_emb_n=100,y_emb_n=100,colour_n=100
736,736,audio_736.wav,0.575997531414032,0.4477725923061371,0.5760228037834167,0.4504037797451019,2.5272369384765625e-05,0.0026311874389648,0.75015587,0.72574496,0.7771657,0.9316092,0.59252167,0.87208587,0.9062209,0.90575427,0.6264791,0.07121004,-1,2.775471,7.6442313,#27427f,2.3149886,7.692524,#361d7f,5.6862326,11.375508,#1d897f,5.003198,11.855906,#3d1b7f,10.346617,5.728274,#e66b7f
737,737,audio_737.wav,0.575997531414032,0.4477725923061371,0.5760217905044556,0.4451267123222351,2.4259090423583984e-05,-0.0026458799839019,0.5344842,0.61753136,0.108829975,0.4378181,0.14075178,0.86641926,0.8668235,0.89182836,0.57584375,0.044098996,-1,5.6055083,8.545694,#79657f,4.66713,9.268934,#7d5e7f,8.254511,11.436048,#718b7f,7.12697,13.605979,#7c667f,7.607244,6.168681,#927b7f
738,738,audio_738.wav,0.575997531414032,0.4477725923061371,0.5759581327438354,0.4485097825527191,-3.93986701965332e-05,0.000737190246582,0.6104568,0.22839737,0.027731895,0.37295866,0.021856725,0.8055434,0.6180772,0.80495036,0.42151356,0.016680393,2,5.887119,11.8426895,#82e77f,4.063549,12.096497,#6bd17f,9.249745,14.253378,#92f17f,6.660152,16.289095,#6fd97f,5.614588,3.5975184,#561b7f
739,739,audio_739.wav,0.575997531414032,0.4477725923061371,0.5759768486022949,0.4496384859085083,-2.0682811737060547e-05,0.0018658936023712,0.6104765,0.94285357,0.6236807,0.862873,0.66888964,0.84499896,0.7825781,0.85980344,0.5085647,0.027932366,3,4.409319,6.5522037,#56177f,4.3982463,7.2072096,#75097f,6.8973002,9.981603,#45567f,6.935451,11.462872,#770a7f,9.315111,7.6622987,#c6b37f
740,740,audio_740.wav,0.575997531414032,0.4477725923061371,0.5762488842010498,0.4592032730579376,0.0002513527870178,0.0114306807518005,0.7891012,0.41192347,0.7191545,0.8609202,0.6388295,0.87653637,0.9346526,0.9195425,0.67603177,0.11668069,-1,4.2450194,7.413538,#52397f,3.64622,7.8721995,#5e257f,6.8613086,10.734685,#43717f,6.2615185,12.144498,#63277f,9.236801,6.830594,#c4947f
741,741,audio_741.wav,0.575997531414032,0.4477725923061371,0.575965940952301,0.4485893249511719,-3.159046173095703e-05,0.0008167326450347,0.048605084,0.0010807514,0.7382273,0.3887939,0.19733322,0.7016236,0.39260858,0.6914666,0.35323724,0.01900672,-1,6.6833086,11.695605,#99e17f,4.8154993,12.476488,#81e17f,10.177627,13.872586,#b0e37f,7.5701246,16.579016,#8ae67f,4.9926677,4.0791173,#432d7f
742,742,audio_742.wav,0.575997531414032,0.4477725923061371,0.5759605765342712,0.4460658431053161,-3.695487976074219e-05,-0.0017067492008209,0.47854543,0.5000733,0.25680184,0.12301731,0.84159464,0.7644826,0.50246257,0.7581981,0.381836,0.015374174,-1,6.969103,8.085223,#a1537f,6.2294016,9.263523,#ac5d7f,9.509624,10.549094,#9a6b7f,8.749884,13.188331,#ad547f,6.4634047,7.3429036,#6fa77f
743,743,audio_743.wav,0.575997531414032,0.4477725923061371,0.5764309167861938,0.4569591581821441,0.0004333853721618,0.009186565876007,0.7271052,0.9584349,0.4650399,0.6963984,0.9969191,0.8726507,0.93639266,0.9179933,0.68166894,0.13090608,-1,3.041316,7.080589,#2e2c7f,2.7680712,7.1771092,#44087f,5.6786714,10.660804,#1d6f7f,5.570626,11.2701435,#4e027f,10.455212,6.5498223,#e98a7f
744,744,audio_744.wav,0.575997531414032,0.4477725923061371,0.5762944221496582,0.455776184797287,0.0002968907356262,0.0080035924911499,0.13204885,0.8904727,0.9632528,0.5045358,0.8984468,0.8755091,0.93413717,0.9186416,0.67474467,0.11701444,-1,9.456684,6.929258,#ea267f,8.714082,8.819691,#f64b7f,11.306813,8.731155,#d5297f,11.163407,12.68504,#f43e7f,4.8736515,9.299703,#3ff17f
745,745,audio_745.wav,0.575997531414032,0.4477725923061371,0.5760002136230469,0.4490491449832916,2.682209014892578e-06,0.0012765526771545,0.26659346,0.9360721,0.2847818,0.17861003,0.7733557,0.7202382,0.4209236,0.7113707,0.36000204,0.017135294,-1,8.513343,8.124072,#cf557f,7.435557,9.437744,#d0657f,10.66055,10.005661,#c0577f,10.042962,13.409286,#d35d7f,5.3201604,7.972559,#4dbf7f
746,746,audio_746.wav,0.575997531414032,0.4477725923061371,0.5762596130371094,0.4482486248016357,0.0002620816230773,0.0004760324954986,0.45098633,0.20597136,0.7518602,0.24875301,0.67736727,0.8744262,0.9118722,0.9090356,0.63429374,0.07510557,1,8.754987,7.7030296,#d6447f,7.724851,9.358309,#d9617f,10.78058,9.483939,#c4447f,10.309011,13.111847,#db517f,5.3931746,8.46919,#4fd27f
747,747,audio_747.wav,0.575997531414032,0.4477725923061371,0.5760071873664856,0.4483351707458496,9.65595245361328e-06,0.0005625784397125,0.29875314,0.37025553,0.14928627,0.9473486,0.82513386,0.70830804,0.40266773,0.69920486,0.35560712,0.018426582,-1,8.656215,8.975827,#d3767f,7.451494,10.38128,#d08b7f,11.2829075,10.710512,#d5717f,10.014585,14.282861,#d2837f,4.6337895,7.3957133,#38a97f
748,748,audio_748.wav,0.575997531414032,0.4477725923061371,0.575962245464325,0.4485897719860077,-3.528594970703125e-05,0.0008171796798706,0.98799396,0.7708987,0.4373423,0.7432541,0.21012914,0.7017824,0.39319065,0.6907874,0.3541475,0.0192338,-1,2.459295,10.685013,#1db97f,1.4113415,10.35887,#1b8a7f,5.732997,13.588637,#1ed97f,3.883673,14.579074,#1c907f,9.973809,3.4655898,#db167f
749,749,audio_749.wav,0.575997531414032,0.4477725923061371,0.5760139226913452,0.4482815563678741,1.6391277313232422e-05,0.000508964061737,0.5978203,0.72606415,0.18245965,0.69004387,0.43859363,0.8687415,0.8805183,0.8962933,0.5910411,0.05063575,-1,4.715346,7.528644,#5f3d7f,4.2599974,8.033426,#712b7f,7.4587483,10.678491,#576f7f,6.7430105,12.275035,#712d7f,8.708291,6.827242,#b4947f
750,750,audio_750.wav,0.575997531414032,0.4477725923061371,0.5759639143943787,0.4486324489116668,-3.361701965332031e-05,0.0008598566055297,0.050365627,0.8894271,0.028715253,0.84451854,0.37160128,0.80862874,0.6224516,0.80637115,0.42361432,0.016712397,-1,7.048871,12.390899,#a4fd7f,4.966587,13.151937,#86fc7f,10.623354,14.46602,#bff97f,7.764179,17.14008,#8ffe7f,4.3684206,3.6686769,#2f1e7f
751,751,audio_751.wav,0.575997531414032,0.4477725923061371,0.5760281085968018,0.4456551074981689,3.057718276977539e-05,-0.0021174848079681,0.99527454,0.40839916,0.84274447,0.5415887,0.6203105,0.77052855,0.51616126,0.7636985,0.38744855,0.015828557,-1,1.6531427,9.795041,#06967f,0.8607671,9.308707,#0b5f7f,5.0300145,12.737085,#07ba7f,3.3836668,13.435747,#0d5f7f,10.821289,4.1382446,#f42f7f
752,752,audio_752.wav,0.575997531414032,0.4477725923061371,0.5760199427604675,0.4485032260417938,2.2411346435546875e-05,0.0007306337356567,0.37733006,0.32602936,0.8876326,0.12455106,0.807914,0.7043279,0.39723903,0.69443035,0.35428023,0.018792914,1,8.807578,7.798471,#d7487f,7.80191,9.577765,#db6a7f,10.937238,9.637077,#c94a7f,10.428159,13.338543,#df5a7f,5.2362657,8.313423,#4acc7f
753,753,audio_753.wav,0.575997531414032,0.4477725923061371,0.5760254263877869,0.4483336508274078,2.789497375488281e-05,0.0005610585212707,0.66833764,0.69003296,0.23615491,0.035638154,0.95304024,0.70909315,0.40309614,0.69901824,0.3556763,0.018217223,1,3.927314,7.247109,#48327f,3.729051,7.568997,#61187f,6.544487,10.642548,#396e7f,6.2880945,11.952393,#641f7f,9.662544,6.9427786,#d1987f
754,754,audio_754.wav,0.575997531414032,0.4477725923061371,0.5759617686271667,0.4479414522647857,-3.5762786865234375e-05,0.0001688599586486,0.8311585,0.0031804442,0.5972872,0.07871753,0.02827257,0.66541094,0.35119638,0.652002,0.3479161,0.025828075,2,6.023885,12.094507,#86f17f,3.8975556,12.368575,#66dc7f,9.580037,14.275293,#9df27f,6.731757,16.43863,#71df7f,5.547896,3.8481088,#53247f
755,755,audio_755.wav,0.575997531414032,0.4477725923061371,0.5759887099266052,0.4431046545505523,-8.821487426757812e-06,-0.0046679377555847,0.16724807,0.65115404,0.49673676,0.8396315,0.50396997,0.69452363,0.38397118,0.68399656,0.35143316,0.02008778,4,8.943069,8.7204685,#db6c7f,7.4711037,10.235492,#d1857f,11.115292,10.5664425,#cf6b7f,10.039458,14.09692,#d37b7f,4.7262034,7.270198,#3aa57f
756,756,audio_756.wav,0.575997531414032,0.4477725923061371,0.5760358572006226,0.4460926651954651,3.832578659057617e-05,-0.0016799271106719,0.14324582,0.6493067,0.41330796,0.20380539,0.64963835,0.68205136,0.36898082,0.67025596,0.34925577,0.022207726,-1,9.167522,10.671647,#e2b97f,7.282147,11.98018,#cbcc7f,11.920548,12.200286,#eaa77f,10.031153,15.847113,#d3c67f,3.6509333,5.95737,#1a737f
757,757,audio_757.wav,0.575997531414032,0.4477725923061371,0.575968325138092,0.4486306309700012,-2.920627593994141e-05,0.0008580386638641,0.9186546,0.9578728,0.04118365,0.89018387,0.19162524,0.80879724,0.62581575,0.8077347,0.4263594,0.017237348,-1,2.939694,10.555559,#2bb47f,1.8880899,10.419385,#2a8d7f,6.1170273,13.322102,#2bcf7f,4.280118,14.510618,#288d7f,9.794182,3.7442665,#d5217f
758,758,audio_758.wav,0.575997531414032,0.4477725923061371,0.5759868025779724,0.4489456415176391,-1.0728836059570312e-05,0.001173049211502,0.58749324,0.6634622,0.67557055,0.23637927,0.3755474,0.83541954,0.7346114,0.84482247,0.47729942,0.022541385,-1,5.0153775,7.959177,#684e7f,4.484668,8.520743,#773f7f,7.672652,10.986931,#5e7b7f,6.87889,12.869263,#75467f,8.268648,6.6495795,#a78d7f
759,759,audio_759.wav,0.575997531414032,0.4477725923061371,0.5759819149971008,0.4461378753185272,-1.5616416931152344e-05,-0.0016347169876098,0.6023854,0.073093,0.5770472,0.44579488,0.6714738,0.8541411,0.8162328,0.8727315,0.5305734,0.03243262,4,8.47164,7.7220745,#cd457f,7.788846,9.125389,#da587f,10.682094,9.609407,#c1497f,10.105393,13.093912,#d5507f,5.771105,8.102489,#5ac47f
760,760,audio_760.wav,0.575997531414032,0.4477725923061371,0.5759497880935669,0.4480946958065033,-4.774332046508789e-05,0.0003221035003662,0.9018391,0.7946818,0.24461722,0.011818111,0.84509146,0.67342794,0.3593089,0.6604973,0.34825844,0.023902882,2,3.6009688,10.160299,#3fa57f,2.6989934,10.232434,#42857f,6.822711,12.888536,#42bf7f,5.1257358,14.284009,#41837f,9.320239,4.479659,#c73c7f
761,761,audio_761.wav,0.575997531414032,0.4477725923061371,0.5759610533714294,0.4487212002277374,-3.647804260253906e-05,0.0009486079216003,0.12645346,0.105104744,0.49438947,0.21274441,0.89493585,0.71309364,0.4088199,0.70396465,0.35669345,0.017723443,2,9.259826,11.46847,#e4d87f,7.1390376,12.58901,#c7e57f,12.244961,12.837744,#f4be7f,9.98816,16.622616,#d1e77f,3.0259929,5.3405323,#075c7f
762,762,audio_762.wav,0.575997531414032,0.4477725923061371,0.5760021805763245,0.4505554437637329,4.649162292480469e-06,0.0027828514575958,0.34727937,0.38724935,0.40861434,0.8905072,0.1506033,0.72663945,0.43097168,0.71834254,0.36217,0.016508237,3,6.2116895,10.472841,#8bb17f,4.876096,11.085621,#83a87f,9.44262,12.866261,#98bf7f,7.479764,15.298822,#87af7f,6.221413,5.006025,#68507f
763,763,audio_763.wav,0.575997531414032,0.4477725923061371,0.5759990811347961,0.4457800090312958,1.5497207641601562e-06,-0.0019925832748413,0.092255294,0.18266064,0.02003634,0.40940207,0.86896396,0.72804487,0.43367705,0.72021776,0.3624993,0.016255083,4,8.944141,12.01236,#dbee7f,6.7633657,13.159298,#bcfd7f,12.262699,13.558907,#f5d87f,9.521198,17.146132,#c4fe7f,3.10265,4.742775,#09467f
764,764,audio_764.wav,0.575997531414032,0.4477725923061371,0.5760163068771362,0.4477825462818146,1.8775463104248047e-05,9.953975677490234e-06,0.44247842,0.121709466,0.69202906,0.97385114,0.2952696,0.760046,0.49061823,0.75255233,0.37814575,0.01523742,1,6.9697165,8.715961,#a16c7f,6.002722,9.814217,#a5747f,9.7612295,11.0531645,#a37d7f,8.459758,13.804025,#a46e7f,6.2561727,6.7523446,#69917f
765,765,audio_765.wav,0.575997531414032,0.4477725923061371,0.5759667754173279,0.4505342245101928,-3.075599670410156e-05,0.0027616322040557,0.29372185,0.95546085,0.12430191,0.91900086,0.33732378,0.78106886,0.53839004,0.77493954,0.39256766,0.015001214,3,6.8322573,8.881125,#9d727f,5.7876086,9.567648,#9e6a7f,9.504392,11.026848,#9a7c7f,8.324942,13.573328,#a0647f,6.7611513,6.7582326,#79917f
766,766,audio_766.wav,0.575997531414032,0.4477725923061371,0.5759665966033936,0.4461500346660614,-3.0934810638427734e-05,-0.0016225576400756,0.1888091,0.8489912,0.5048544,0.52107364,0.605576,0.85430807,0.8150638,0.8727057,0.52931345,0.031557903,4,9.052051,8.159241,#de567f,7.890089,9.846062,#de757f,11.366289,9.961471,#d7557f,10.48299,13.712776,#e06a7f,4.805972,8.051982,#3dc27f
767,767,audio_767.wav,0.575997531414032,0.4477725923061371,0.5759922862052917,0.4510422945022583,-5.245208740234375e-06,0.0032697021961212,0.14007151,0.27631193,0.9252845,0.86516416,0.22882378,0.68734384,0.37531024,0.6761835,0.35035267,0.02126043,3,8.024236,8.698499,#c06b7f,6.5134764,10.082073,#b47f7f,10.463666,10.882864,#ba777f,9.4016905,13.905641,#c0737f,5.787034,7.2455034,#5ba47f
768,768,audio_768.wav,0.575997531414032,0.4477725923061371,0.5759962201118469,0.4462872445583343,-1.3113021850585938e-06,-0.0014853477478027,0.8268316,0.5097195,0.41252398,0.11549616,0.16606134,0.72908854,0.4362551,0.7213374,0.3630651,0.01617953,4,3.8507893,9.922121,#469b7f,2.8069956,10.093015,#457f7f,6.9294457,12.826327,#46bd7f,5.2447925,14.191203,#457f7f,9.207294,4.5145583,#c33d7f
769,769,audio_769.wav,0.575997531414032,0.4477725923061371,0.5760157704353333,0.4509694874286651,1.823902130126953e-05,0.003196895122528,0.3313607,0.4335562,0.64970183,0.8213368,0.6233,0.8702327,0.8867408,0.8986181,0.59929186,0.05437928,-1,8.210698,7.324634,#c6357f,7.508062,8.695326,#d2467f,10.407224,9.291612,#b83d7f,10.127376,12.459452,#d6357f,5.8141084,8.937874,#5ce37f
770,770,audio_770.wav,0.575997531414032,0.4477725923061371,0.5762988924980164,0.4525040984153747,0.0003013610839843,0.0047315061092376,0.7391058,0.32045245,0.25257492,0.18809557,0.9602634,0.8755957,0.93215424,0.91751885,0.67141646,0.11236319,-1,6.8119316,6.158552,#9d077f,6.583454,7.449064,#b6137f,8.944045,8.817692,#882c7f,9.096974,11.276858,#b7027f,7.4829774,8.879451,#8fe17f
771,771,audio_771.wav,0.575997531414032,0.4477725923061371,0.5760736465454102,0.4509872198104858,7.611513137817383e-05,0.0032146275043487,0.44598204,0.7226739,0.41583538,0.2646618,0.9925657,0.8761955,0.9183336,0.9120115,0.6445814,0.082219444,-1,8.127552,6.061128,#c3037f,7.8646703,7.686811,#dd1d7f,10.139245,8.348222,#af1b7f,10.360701,11.403617,#dd077f,6.404666,9.50682,#6ef87f
772,772,audio_772.wav,0.575997531414032,0.4477725923061371,0.5770806074142456,0.4479239881038666,0.0010830760002136,0.0001513957977294,0.74334055,0.9413153,0.5856082,0.8135812,0.94954693,0.86930525,0.9458041,0.92112035,0.7062761,0.18255413,1,2.8874614,7.235267,#2a327f,2.615482,7.280891,#3f0c7f,5.601563,10.790566,#1a737f,5.2601776,11.436854,#45097f,10.483487,6.5311804,#ea897f
773,773,audio_773.wav,0.575997531414032,0.4477725923061371,0.5759673714637756,0.447932481765747,-3.0159950256347656e-05,0.0001598894596099,0.5526888,0.34221083,0.4406485,0.96357393,0.10873908,0.7983061,0.58671385,0.7938786,0.4092363,0.01580574,-1,6.141489,9.622263,#89907f,5.042762,10.361506,#888a7f,9.064358,12.168055,#8ca57f,7.538222,14.464444,#898b7f,6.4532437,5.676183,#6f697f
774,774,audio_774.wav,0.575997531414032,0.4477725923061371,0.5761135816574097,0.4515108466148376,0.0001160502433776,0.0037382543087005,0.9819825,0.70360833,0.7068966,0.9111721,0.9174181,0.8667665,0.90221673,0.9026836,0.62348086,0.071716756,-1,1.7703073,11.235751,#09cf7f,0.5427935,10.53804,#01917f,5.0366154,13.943211,#07e67f,2.9470696,14.623982,#00927f,10.537111,2.8619153,#ec007f
775,775,audio_775.wav,0.575997531414032,0.4477725923061371,0.575996994972229,0.4491527080535888,-5.364418029785156e-07,0.0013801157474517,0.4588797,0.024507582,0.67215466,0.04109007,0.5506703,0.8367382,0.7395122,0.8470554,0.47956678,0.022394989,-1,6.72998,10.1068945,#9aa37f,5.358816,11.006074,#92a57f,9.813867,12.427653,#a4af7f,7.9213276,15.048201,#94a47f,5.8177795,5.447726,#5c607f
776,776,audio_776.wav,0.575997531414032,0.4477725923061371,0.5760079622268677,0.4483260214328766,1.043081283569336e-05,0.0005534291267395,0.88944036,0.5488663,0.46017694,0.7471236,0.53878736,0.73018575,0.43916276,0.7216195,0.36515003,0.016462801,-1,1.7316442,10.073926,#08a17f,0.94780463,9.541298,#0d697f,5.147144,12.949149,#0bc27f,3.3930602,13.743049,#0e6c7f,10.686223,3.9309728,#f0287f
777,777,audio_777.wav,0.575997531414032,0.4477725923061371,0.5759144425392151,0.4467962384223938,-8.308887481689453e-05,-0.0009763538837432,0.8818718,0.94942653,0.17733485,0.8382088,0.79813194,0.85749704,0.8486582,0.8819096,0.5611082,0.04051414,-1,1.6487833,9.9056835,#069b7f,0.8269036,9.388726,#0a637f,5.01992,12.727764,#07ba7f,3.2442317,13.646283,#09687f,10.901891,3.9418483,#f7287f
778,778,audio_778.wav,0.575997531414032,0.4477725923061371,0.5770072340965271,0.4443216919898987,0.0010097026824951,-0.0034509003162384,0.51933575,0.13314211,0.91538453,0.53707385,0.66674304,0.8706297,0.9447239,0.92190754,0.7019515,0.17242767,-1,8.717596,6.8500013,#d5227f,7.9597216,8.571762,#e0417f,10.577414,8.806349,#bd2c7f,10.492574,12.444717,#e0347f,5.5050645,9.054163,#52e77f
779,779,audio_779.wav,0.575997531414032,0.4477725923061371,0.575954258441925,0.4499576687812805,-4.32729721069336e-05,0.0021850764751434,0.98994684,0.022028983,0.5614897,0.4263848,0.7460692,0.84218615,0.7686594,0.85787165,0.4984104,0.025469095,-1,2.4258864,8.683304,#1c6b7f,1.9160485,8.691866,#2a467f,7.700948,7.641415,#5f017f,4.2293077,12.344644,#26307f,8.693979,3.1437821,#b30a7f
780,780,audio_780.wav,0.575997531414032,0.4477725923061371,0.5760419368743896,0.4508785307407379,4.4405460357666016e-05,0.0031059384346008,0.7151128,0.32130116,0.6695562,0.025622249,0.7403559,0.87166494,0.8906569,0.90068674,0.60416436,0.055988677,-1,5.751972,8.8813505,#7e727f,4.509346,9.533311,#78687f,8.6132145,11.753244,#7d967f,7.040475,13.94749,#7a747f,7.221641,5.8281446,#876f7f
781,781,audio_781.wav,0.575997531414032,0.4477725923061371,0.5766210556030273,0.4541604816913605,0.0006235241889953,0.0063878893852233,0.3915493,0.2774794,0.86929536,0.7612996,0.83021307,0.8748674,0.9367785,0.9197551,0.6803379,0.12608542,-1,9.138593,6.728149,#e11e7f,8.362521,8.599515,#ec427f,11.094204,8.680582,#ce277f,11.026318,12.356574,#f0307f,5.1418223,9.372111,#47f37f
782,782,audio_782.wav,0.575997531414032,0.4477725923061371,0.5760065317153931,0.4502159059047699,9.000301361083984e-06,0.0024433135986328,0.22138011,0.31310833,0.030640244,0.63209176,0.13152736,0.7658778,0.5050748,0.759619,0.3818091,0.014956622,3,7.5900116,10.91649,#b4c37f,5.6243005,12.02184,#9ace7f,10.693595,13.10764,#c1c77f,8.333682,16.062662,#a0cf7f,4.6649027,4.9749455,#394f7f
783,783,audio_783.wav,0.575997531414032,0.4477725923061371,0.5760253667831421,0.447660893201828,2.7835369110107425e-05,-0.000111699104309,0.96335125,0.013157904,0.4065236,0.24135625,0.7410048,0.75968343,0.48926225,0.75105166,0.379623,0.015751105,-1,2.449971,8.702342,#1d6b7f,2.0137808,8.768769,#2d497f,7.7013545,7.6658807,#5f027f,4.2626796,12.376377,#27317f,8.660961,3.2137077,#b20d7f
784,784,audio_784.wav,0.575997531414032,0.4477725923061371,0.5760161876678467,0.4481696188449859,1.8656253814697266e-05,0.0003970265388488,0.08000034,0.77200955,0.5177836,0.031086385,0.68287283,0.70746875,0.40060815,0.69761616,0.35452634,0.018096294,1,6.638644,11.508236,#98da7f,4.6952853,12.260959,#7ed87f,10.026358,13.729248,#abde7f,7.5060825,16.221449,#88d67f,5.2225165,4.2121835,#4a327f
785,785,audio_785.wav,0.575997531414032,0.4477725923061371,0.5759900212287903,0.447710245847702,-7.510185241699219e-06,-6.23464584350586e-05,0.35398257,0.72032166,0.5884472,0.59965926,0.01827687,0.78303146,0.5445271,0.77728564,0.39433804,0.0150288595,4,5.71416,11.240851,#7dcf7f,4.080039,11.667004,#6bc07f,9.048261,13.666236,#8bdc7f,6.627633,15.779303,#6ec37f,6.3402324,4.281593,#6c357f
786,786,audio_786.wav,0.575997531414032,0.4477725923061371,0.5762845277786255,0.4482055008411407,0.0002869963645935,0.0004329085350036,0.32776964,0.4838621,0.92978024,0.5682441,0.6915675,0.8752465,0.91465896,0.91029274,0.63883775,0.07787187,1,8.406514,6.822181,#cb217f,7.7145624,8.468463,#d83d7f,10.425651,8.904377,#b82f7f,10.3286705,12.258894,#dc2c7f,5.823041,9.185419,#5cec7f
787,787,audio_787.wav,0.575997531414032,0.4477725923061371,0.5760469436645508,0.4482200741767883,4.941225051879883e-05,0.0004474818706512,0.258097,0.3593577,0.428899,0.67971313,0.7693792,0.67997557,0.36672089,0.6680785,0.34946904,0.022752995,1,9.516164,8.34931,#ec5e7f,8.185196,10.136037,#e6817f,11.656875,10.040697,#e1587f,10.795346,14.029403,#e9787f,4.38717,7.9747624,#30bf7f
788,788,audio_788.wav,0.575997531414032,0.4477725923061371,0.575991153717041,0.4489113092422485,-6.377696990966797e-06,0.0011387169361114,0.5863168,0.19119108,0.7507499,0.58464885,0.42809248,0.81873655,0.6626624,0.8212172,0.4410213,0.018810425,-1,7.7108974,7.532289,#b73d7f,6.9747705,8.67996,#c2467f,9.927085,9.4320965,#a8427f,9.488256,12.609972,#c33b7f,6.0192623,8.493243,#62d27f
789,789,audio_789.wav,0.575997531414032,0.4477725923061371,0.5766199231147766,0.4541453123092651,0.0006223917007446,0.006372720003128,0.18153405,0.5836999,0.9499952,0.71794695,0.72969633,0.8750147,0.93871427,0.9209362,0.68509877,0.13253798,-1,9.31443,7.0554876,#e62b7f,8.60239,8.837761,#f34c7f,11.301234,8.805993,#d52c7f,11.080019,12.740714,#f2417f,4.9515815,9.144575,#41eb7f
790,790,audio_790.wav,0.575997531414032,0.4477725923061371,0.5760493874549866,0.4460508525371551,5.185604095458984e-05,-0.0017217397689819,0.99216765,0.03471434,0.45309895,0.5458388,0.53512496,0.75655574,0.4836922,0.748341,0.3768279,0.015410199,-1,2.5199933,8.745535,#1f6d7f,1.9749097,8.736357,#2c487f,7.700672,7.6409345,#5f017f,4.275752,12.337148,#282f7f,8.6897745,3.1614857,#b30b7f
791,791,audio_791.wav,0.575997531414032,0.4477725923061371,0.5760135650634766,0.4483622908592224,1.6033649444580078e-05,0.0005896985530853,0.7990887,0.019173741,0.19417757,0.40990674,0.8028146,0.72966266,0.43543696,0.72100335,0.36391774,0.0163688,-1,3.0403316,8.842725,#2e717f,2.435895,8.889386,#3a4e7f,7.6107655,8.146472,#5c147f,4.7662654,12.7201605,#36407f,8.746142,3.917182,#b5277f
792,792,audio_792.wav,0.575997531414032,0.4477725923061371,0.5759981274604797,0.4494611620903015,5.960464477539062e-07,0.0016885697841644,0.3248546,0.14986426,0.42689157,0.59250325,0.99506116,0.8470393,0.7812624,0.8610113,0.5055963,0.026665617,-1,10.061419,7.513488,#fc3d7f,8.977828,9.557083,#fe697f,11.986062,9.083793,#ec367f,11.5052185,13.405503,#ff5d7f,4.1852317,9.070905,#2ae87f
793,793,audio_793.wav,0.575997531414032,0.4477725923061371,0.5759462118148804,0.4490605592727661,-5.131959915161133e-05,0.001287966966629,0.7301976,0.690593,0.79516757,0.001368165,0.75676215,0.8249409,0.68845767,0.8298737,0.453548,0.01946836,2,4.7520723,9.356022,#60857f,3.7713346,9.740005,#62717f,7.712554,12.186869,#5fa67f,6.1543136,13.960748,#60757f,8.09963,5.295594,#a15b7f
794,794,audio_794.wav,0.575997531414032,0.4477725923061371,0.5760218501091003,0.446054995059967,2.431869506835937e-05,-0.00171759724617,0.35335606,0.036020577,0.6584919,0.65905505,0.19641238,0.73476857,0.44443294,0.7270023,0.36555362,0.016099634,-1,7.4680285,8.789058,#b06f7f,6.216617,10.118718,#ab807f,10.085861,11.226738,#ad837f,8.799204,14.044194,#ae797f,5.9024816,6.6953545,#5e8f7f
795,795,audio_795.wav,0.575997531414032,0.4477725923061371,0.5765865445137024,0.4520120620727539,0.0005890130996704,0.0042394697666168,0.7264096,0.5142117,0.8663909,0.43461287,0.88705105,0.87376565,0.9399986,0.92051035,0.68925244,0.14259122,-1,4.1379156,7.073233,#4e2b7f,3.611595,7.4568863,#5d147f,6.684489,10.522787,#3e6a7f,6.1554236,11.697631,#60147f,9.424649,6.949142,#ca997f
796,796,audio_796.wav,0.575997531414032,0.4477725923061371,0.5760183930397034,0.4458872675895691,2.086162567138672e-05,-0.0018853247165679,0.8077756,0.058035195,0.15048671,0.33402568,0.13758147,0.7338799,0.4444714,0.72638667,0.3653141,0.015967414,-1,5.1701517,11.160023,#6dcc7f,3.428097,11.35333,#58b37f,8.48688,13.737817,#79de7f,6.0058746,15.412474,#5bb37f,7.0098844,4.1970935,#80327f
797,797,audio_797.wav,0.575997531414032,0.4477725923061371,0.5760301351547241,0.4488479793071747,3.260374069213867e-05,0.0010753870010375,0.60031784,0.14812917,0.5266707,0.51606953,0.26423115,0.7434559,0.4604719,0.73563987,0.36954337,0.015576356,1,7.1247187,8.436014,#a6617f,5.9745946,9.127389,#a4587f,9.088008,10.613087,#8d6d7f,8.342298,13.249974,#a1577f,7.0764885,7.066771,#829d7f
798,798,audio_798.wav,0.575997531414032,0.4477725923061371,0.5759716033935547,0.4482930600643158,-2.592802047729492e-05,0.0005204677581787,0.67514646,0.2587518,0.19856125,0.7631851,0.36028713,0.8277064,0.6979437,0.833754,0.45710415,0.020014146,-1,6.4700193,8.305068,#935c7f,5.3525715,9.173982,#915a7f,9.016458,11.130588,#8a807f,7.898861,13.358338,#935b7f,7.0901904,6.7956953,#83937f
